~id,~label,symbol:String,exp_hr_coeff:String,hr_pval:String
gene:SNORD116-12,Gene,SNORD116-12,N/A,N/A
gene:SNORD116-13,Gene,SNORD116-13,N/A,N/A
gene:SNORD116-14,Gene,SNORD116-14,N/A,N/A
gene:SNORD116-15,Gene,SNORD116-15,N/A,N/A
gene:SNORD116-16,Gene,SNORD116-16,N/A,N/A
gene:SNORD116-17,Gene,SNORD116-17,N/A,N/A
gene:SNORD116-18,Gene,SNORD116-18,N/A,N/A
gene:SNORD116-19,Gene,SNORD116-19,N/A,N/A
gene:SNORD116-2,Gene,SNORD116-2,N/A,N/A
gene:SNORD116-20,Gene,SNORD116-20,N/A,N/A
gene:SNORD116-23,Gene,SNORD116-23,N/A,N/A
gene:SNORD116-24,Gene,SNORD116-24,N/A,N/A
gene:SNORD116-25,Gene,SNORD116-25,N/A,N/A
gene:SNORD116-26,Gene,SNORD116-26,N/A,N/A
gene:SNORD116-27,Gene,SNORD116-27,N/A,N/A
gene:SNORD116-29,Gene,SNORD116-29,N/A,N/A
gene:SNORD116-3,Gene,SNORD116-3,N/A,N/A
gene:SNORD116-30,Gene,SNORD116-30,N/A,N/A
gene:SNORD116-5,Gene,SNORD116-5,N/A,N/A
gene:SNORD116-6,Gene,SNORD116-6,N/A,N/A
gene:SNORD116-7,Gene,SNORD116-7,N/A,N/A
gene:SNORD116-8,Gene,SNORD116-8,N/A,N/A
gene:SNORD116-9,Gene,SNORD116-9,N/A,N/A
gene:SNORD32B,Gene,SNORD32B,N/A,N/A
gene:SNORD3A,Gene,SNORD3A,N/A,N/A
gene:SNORD3B-1,Gene,SNORD3B-1,N/A,N/A
gene:SNORD3B-2,Gene,SNORD3B-2,N/A,N/A
gene:SNORD3C,Gene,SNORD3C,N/A,N/A
gene:SNORD3D,Gene,SNORD3D,N/A,N/A
gene:SNORD5,Gene,SNORD5,N/A,N/A
gene:SNORD64,Gene,SNORD64,N/A,N/A
gene:SNORD93,Gene,SNORD93,N/A,N/A
gene:SNPH,Gene,SNPH,N/A,N/A
gene:SNRK,Gene,SNRK,N/A,N/A
gene:SNRNP200,Gene,SNRNP200,0.293462,0.287679
gene:SNRNP25,Gene,SNRNP25,N/A,N/A
gene:SNRNP27,Gene,SNRNP27,N/A,N/A
gene:SNRNP35,Gene,SNRNP35,N/A,N/A
gene:SNRNP40,Gene,SNRNP40,N/A,N/A
gene:SNRNP48,Gene,SNRNP48,N/A,N/A
gene:SNRNP70,Gene,SNRNP70,N/A,N/A
gene:SNRPA,Gene,SNRPA,N/A,N/A
gene:SNRPA1,Gene,SNRPA1,N/A,N/A
gene:SNRPB,Gene,SNRPB,N/A,N/A
gene:SNRPB2,Gene,SNRPB2,N/A,N/A
gene:SNRPC,Gene,SNRPC,N/A,N/A
gene:SNRPD1,Gene,SNRPD1,N/A,N/A
gene:SNRPD2,Gene,SNRPD2,N/A,N/A
gene:SNRPD3,Gene,SNRPD3,N/A,N/A
gene:SNRPE,Gene,SNRPE,N/A,N/A
gene:SNRPF,Gene,SNRPF,N/A,N/A
gene:SNRPG,Gene,SNRPG,N/A,N/A
gene:SNRPN,Gene,SNRPN,N/A,N/A
gene:SNTA1,Gene,SNTA1,N/A,N/A
gene:SNTB1,Gene,SNTB1,N/A,N/A
gene:SNTB2,Gene,SNTB2,N/A,N/A
gene:SNTG1,Gene,SNTG1,0.669242,0.726882
gene:SNTG2,Gene,SNTG2,N/A,0.994528
gene:SNTN,Gene,SNTN,N/A,N/A
gene:SNUPN,Gene,SNUPN,N/A,N/A
gene:SNURF,Gene,SNURF,N/A,N/A
gene:SNW1,Gene,SNW1,N/A,N/A
gene:SNX1,Gene,SNX1,N/A,0.994704
gene:SNX10,Gene,SNX10,N/A,N/A
gene:SNX11,Gene,SNX11,N/A,N/A
gene:SNX12,Gene,SNX12,N/A,N/A
gene:SNX13,Gene,SNX13,0.526347,0.57205
gene:SNX14,Gene,SNX14,N/A,0.910554
gene:SNX15,Gene,SNX15,N/A,0.994501
gene:SNX16,Gene,SNX16,N/A,N/A
gene:SNX17,Gene,SNX17,N/A,N/A
gene:SNX18,Gene,SNX18,N/A,0.994504
gene:SNX19,Gene,SNX19,0.159431,0.208133
gene:SNX2,Gene,SNX2,N/A,0.99568
gene:SNX20,Gene,SNX20,N/A,N/A
gene:SNX21,Gene,SNX21,N/A,N/A
gene:SNX22,Gene,SNX22,N/A,N/A
gene:SNX24,Gene,SNX24,N/A,N/A
gene:SNX25,Gene,SNX25,0.519806,0.588312
gene:SNX27,Gene,SNX27,N/A,N/A
gene:SNX29,Gene,SNX29,N/A,0.996335
gene:SNX29P2,Gene,SNX29P2,N/A,N/A
gene:SNX3,Gene,SNX3,N/A,N/A
gene:SNX30,Gene,SNX30,N/A,N/A
gene:SNX31,Gene,SNX31,1.10355e-07,0.995051
gene:SNX32,Gene,SNX32,N/A,N/A
gene:SNX33,Gene,SNX33,N/A,0.99476
gene:SNX4,Gene,SNX4,N/A,N/A
gene:SNX5,Gene,SNX5,N/A,N/A
gene:SNX6,Gene,SNX6,N/A,N/A
gene:SNX7,Gene,SNX7,N/A,N/A
gene:SNX8,Gene,SNX8,N/A,N/A
gene:SNX9,Gene,SNX9,N/A,N/A
gene:SOAT1,Gene,SOAT1,N/A,N/A
gene:SOAT2,Gene,SOAT2,N/A,N/A
gene:SOBP,Gene,SOBP,N/A,N/A
gene:SOCS1,Gene,SOCS1,N/A,N/A
gene:SOCS2,Gene,SOCS2,N/A,N/A
gene:SOCS3,Gene,SOCS3,N/A,N/A
gene:SOCS4,Gene,SOCS4,N/A,N/A
gene:SOCS5,Gene,SOCS5,N/A,0.995021
gene:SOCS6,Gene,SOCS6,N/A,N/A
gene:SOCS7,Gene,SOCS7,N/A,N/A
gene:SOD1,Gene,SOD1,N/A,N/A
gene:SOD2,Gene,SOD2,N/A,N/A
gene:SOD3,Gene,SOD3,N/A,N/A
gene:SOGA1,Gene,SOGA1,0.396157,0.41255
gene:SOGA2,Gene,SOGA2,N/A,0.995949
gene:SOGA3,Gene,SOGA3,N/A,0.99502
gene:SOHLH1,Gene,SOHLH1,N/A,N/A
gene:SOHLH2,Gene,SOHLH2,N/A,0.994974
gene:SON,Gene,SON,N/A,N/A
gene:SORBS1,Gene,SORBS1,0.211586,0.223527
gene:SORBS2,Gene,SORBS2,N/A,0.995429
gene:SORBS3,Gene,SORBS3,N/A,N/A
gene:SORCS1,Gene,SORCS1,N/A,0.994099
gene:SORCS2,Gene,SORCS2,N/A,N/A
gene:SORCS3,Gene,SORCS3,N/A,0.994886
gene:SORD,Gene,SORD,N/A,N/A
gene:SORL1,Gene,SORL1,N/A,0.995716
gene:SORT1,Gene,SORT1,N/A,0.994942
gene:SOS1,Gene,SOS1,0.926268,0.999989
gene:SOS2,Gene,SOS2,N/A,0.493176
gene:SOST,Gene,SOST,N/A,N/A
gene:SOSTDC1,Gene,SOSTDC1,N/A,N/A
gene:SOWAHA,Gene,SOWAHA,N/A,N/A
gene:SOWAHB,Gene,SOWAHB,N/A,N/A
gene:SOWAHC,Gene,SOWAHC,N/A,N/A
gene:SOWAHD,Gene,SOWAHD,N/A,N/A
gene:SOX1,Gene,SOX1,N/A,N/A
gene:SOX10,Gene,SOX10,0.155479,0.20129
gene:SOX11,Gene,SOX11,N/A,0.996285
gene:SOX12,Gene,SOX12,N/A,N/A
gene:SOX13,Gene,SOX13,N/A,N/A
gene:SOX14,Gene,SOX14,N/A,N/A
gene:SOX15,Gene,SOX15,N/A,N/A
gene:SOX17,Gene,SOX17,N/A,N/A
gene:SOX18,Gene,SOX18,N/A,N/A
gene:SOX2,Gene,SOX2,N/A,N/A
gene:SOX2-OT,Gene,SOX2-OT,N/A,N/A
gene:SOX21,Gene,SOX21,N/A,N/A
gene:SOX3,Gene,SOX3,N/A,N/A
gene:SOX30,Gene,SOX30,N/A,N/A
gene:SOX4,Gene,SOX4,N/A,N/A
gene:SOX5,Gene,SOX5,N/A,0.995119
gene:SOX6,Gene,SOX6,N/A,0.995094
gene:SOX7,Gene,SOX7,N/A,0.995099
gene:SOX8,Gene,SOX8,N/A,N/A
gene:SOX9,Gene,SOX9,N/A,0.994542
gene:SP1,Gene,SP1,N/A,N/A
gene:SP100,Gene,SP100,N/A,N/A
gene:SP110,Gene,SP110,N/A,N/A
gene:SP140,Gene,SP140,0.388464,0.432147
gene:SP140L,Gene,SP140L,N/A,0.993894
gene:SP2,Gene,SP2,N/A,N/A
gene:SP3,Gene,SP3,N/A,0.994509
gene:SP4,Gene,SP4,N/A,N/A
gene:SP5,Gene,SP5,N/A,N/A
gene:SP6,Gene,SP6,N/A,N/A
gene:SP7,Gene,SP7,N/A,N/A
gene:SP8,Gene,SP8,N/A,N/A
gene:SP9,Gene,SP9,N/A,N/A
gene:SPA17,Gene,SPA17,N/A,N/A
gene:SPACA1,Gene,SPACA1,N/A,N/A
gene:SPACA3,Gene,SPACA3,N/A,N/A
gene:SPACA4,Gene,SPACA4,N/A,N/A
gene:SPACA5,Gene,SPACA5,N/A,N/A
gene:SPACA5B,Gene,SPACA5B,N/A,N/A
gene:SPACA6P,Gene,SPACA6P,N/A,N/A
gene:SPACA6P-AS,Gene,SPACA6P-AS,N/A,N/A
gene:SPACA7,Gene,SPACA7,N/A,N/A
gene:SPAG1,Gene,SPAG1,N/A,0.994924
gene:SPAG11A,Gene,SPAG11A,N/A,N/A
gene:SPAG11B,Gene,SPAG11B,N/A,N/A
gene:SPAG16,Gene,SPAG16,N/A,0.99513
gene:SPAG17,Gene,SPAG17,0.938628,0.941838
gene:SPAG4,Gene,SPAG4,N/A,N/A
gene:SPAG5,Gene,SPAG5,0.298736,0.185527
gene:SPAG6,Gene,SPAG6,0.116223,0.14023
gene:SPAG7,Gene,SPAG7,N/A,N/A
gene:SPAG8,Gene,SPAG8,N/A,N/A
gene:SPAG9,Gene,SPAG9,N/A,N/A
gene:SPAM1,Gene,SPAM1,N/A,N/A
gene:SPANXC,Gene,SPANXC,N/A,N/A
gene:SPANXD,Gene,SPANXD,N/A,N/A
gene:SPANXN1,Gene,SPANXN1,N/A,N/A
gene:SPANXN2,Gene,SPANXN2,N/A,0.996183
gene:SPANXN3,Gene,SPANXN3,N/A,N/A
gene:SPANXN4,Gene,SPANXN4,N/A,N/A
gene:SPANXN5,Gene,SPANXN5,N/A,N/A
gene:SPARC,Gene,SPARC,0.0476741,0.00471312
gene:SPARCL1,Gene,SPARCL1,0.147573,0.104687
gene:SPAST,Gene,SPAST,N/A,N/A
gene:SPATA1,Gene,SPATA1,N/A,N/A
gene:SPATA12,Gene,SPATA12,N/A,N/A
gene:SPATA13,Gene,SPATA13,N/A,0.531541
gene:SPATA16,Gene,SPATA16,N/A,N/A
gene:SPATA17,Gene,SPATA17,N/A,0.995176
gene:SPATA18,Gene,SPATA18,N/A,N/A
gene:SPATA19,Gene,SPATA19,N/A,N/A
gene:SPATA2,Gene,SPATA2,N/A,N/A
gene:SPATA20,Gene,SPATA20,N/A,0.994286
gene:SPATA21,Gene,SPATA21,N/A,N/A
gene:SPATA22,Gene,SPATA22,N/A,N/A
gene:SPATA24,Gene,SPATA24,N/A,N/A
gene:SPATA25,Gene,SPATA25,N/A,N/A
gene:SPATA2L,Gene,SPATA2L,N/A,N/A
gene:SPATA3,Gene,SPATA3,N/A,N/A
gene:SPATA31A1,Gene,SPATA31A1,N/A,N/A
gene:SPATA31A2,Gene,SPATA31A2,N/A,N/A
gene:SPATA31A3,Gene,SPATA31A3,N/A,N/A
gene:SPATA31A4,Gene,SPATA31A4,N/A,N/A
gene:SPATA31A6,Gene,SPATA31A6,N/A,0.994881
gene:SPATA31A7,Gene,SPATA31A7,N/A,N/A
gene:SPATA31C1,Gene,SPATA31C1,N/A,N/A
gene:SPATA31D1,Gene,SPATA31D1,N/A,0.994647
gene:SPATA31D5P,Gene,SPATA31D5P,N/A,0.995159
gene:SPATA31E1,Gene,SPATA31E1,0.281591,0.196873
gene:SPATA32,Gene,SPATA32,N/A,N/A
gene:SPATA33,Gene,SPATA33,N/A,N/A
gene:SPATA4,Gene,SPATA4,N/A,N/A
gene:SPATA41,Gene,SPATA41,N/A,N/A
gene:SPATA5,Gene,SPATA5,N/A,N/A
gene:SPATA5L1,Gene,SPATA5L1,N/A,N/A
gene:SPATA6,Gene,SPATA6,N/A,N/A
gene:SPATA6L,Gene,SPATA6L,N/A,N/A
gene:SPATA7,Gene,SPATA7,N/A,N/A
gene:SPATA8,Gene,SPATA8,N/A,N/A
gene:SPATA9,Gene,SPATA9,N/A,N/A
gene:SPATC1,Gene,SPATC1,N/A,0.995341
gene:SPATC1L,Gene,SPATC1L,N/A,N/A
gene:SPATS1,Gene,SPATS1,N/A,N/A
gene:SPATS2,Gene,SPATS2,N/A,N/A
gene:SPATS2L,Gene,SPATS2L,N/A,N/A
gene:SPC24,Gene,SPC24,N/A,N/A
gene:SPC25,Gene,SPC25,N/A,N/A
gene:SPCS1,Gene,SPCS1,N/A,N/A
gene:SPCS2,Gene,SPCS2,N/A,N/A
gene:SPCS3,Gene,SPCS3,N/A,N/A
gene:SPDEF,Gene,SPDEF,N/A,N/A
gene:SPDL1,Gene,SPDL1,N/A,N/A
gene:SPDYA,Gene,SPDYA,N/A,N/A
gene:SPDYC,Gene,SPDYC,N/A,N/A
gene:SPDYE1,Gene,SPDYE1,N/A,N/A
gene:SPDYE2,Gene,SPDYE2,N/A,N/A
gene:SPDYE2B,Gene,SPDYE2B,N/A,N/A
gene:SPDYE3,Gene,SPDYE3,N/A,N/A
gene:SPDYE4,Gene,SPDYE4,N/A,N/A
gene:SPECC1,Gene,SPECC1,N/A,0.994244
gene:SPECC1L,Gene,SPECC1L,0.0569485,0.0250076
gene:SPEF1,Gene,SPEF1,N/A,N/A
gene:SPEF2,Gene,SPEF2,0.424908,0.326613
gene:SPEG,Gene,SPEG,N/A,0.995729
gene:SPEM1,Gene,SPEM1,0.288742,0.395448
gene:SPEN,Gene,SPEN,N/A,0.994524
gene:SPERT,Gene,SPERT,0.299364,0.318539
gene:SPESP1,Gene,SPESP1,N/A,N/A
gene:SPG11,Gene,SPG11,0.400616,0.316731
gene:SPG20,Gene,SPG20,0.957943,0.970668
gene:SPG21,Gene,SPG21,N/A,N/A
gene:SPG7,Gene,SPG7,0.636174,0.721891
gene:SPHAR,Gene,SPHAR,N/A,N/A
gene:SPHK1,Gene,SPHK1,N/A,N/A
gene:SPHK2,Gene,SPHK2,N/A,N/A
gene:SPHKAP,Gene,SPHKAP,N/A,0.994982
gene:SPI1,Gene,SPI1,N/A,N/A
gene:SPIB,Gene,SPIB,N/A,N/A
gene:SPIC,Gene,SPIC,N/A,N/A
gene:SPICE1,Gene,SPICE1,0.0507755,0.0200509
gene:SPIDR,Gene,SPIDR,N/A,N/A
gene:SPIN1,Gene,SPIN1,N/A,N/A
gene:SPIN2A,Gene,SPIN2A,N/A,N/A
gene:SPIN2B,Gene,SPIN2B,N/A,N/A
gene:SPIN3,Gene,SPIN3,N/A,N/A
gene:SPIN4,Gene,SPIN4,N/A,N/A
gene:SPINK1,Gene,SPINK1,N/A,N/A
gene:SPINK13,Gene,SPINK13,N/A,N/A
gene:SPINK14,Gene,SPINK14,N/A,N/A
gene:SPINK2,Gene,SPINK2,N/A,N/A
gene:SPINK4,Gene,SPINK4,N/A,N/A
gene:SPINK5,Gene,SPINK5,N/A,0.550222
gene:SPINK6,Gene,SPINK6,N/A,N/A
gene:SPINK7,Gene,SPINK7,N/A,N/A
gene:SPINK8,Gene,SPINK8,N/A,N/A
gene:SPINK9,Gene,SPINK9,N/A,N/A
gene:SPINT1,Gene,SPINT1,N/A,N/A
gene:SPINT2,Gene,SPINT2,N/A,N/A
gene:SPINT3,Gene,SPINT3,N/A,N/A
gene:SPINT4,Gene,SPINT4,N/A,N/A
gene:SPIRE1,Gene,SPIRE1,N/A,N/A
gene:SPIRE2,Gene,SPIRE2,N/A,N/A
gene:SPN,Gene,SPN,N/A,N/A
gene:SPNS1,Gene,SPNS1,N/A,N/A
gene:SPNS2,Gene,SPNS2,N/A,0.995164
gene:SPNS3,Gene,SPNS3,N/A,0.995636
gene:SPO11,Gene,SPO11,N/A,N/A
gene:SPOCD1,Gene,SPOCD1,N/A,0.995975
gene:SPOCK1,Gene,SPOCK1,N/A,N/A
gene:SPOCK2,Gene,SPOCK2,N/A,N/A
gene:SPOCK3,Gene,SPOCK3,N/A,0.994277
gene:SPON1,Gene,SPON1,N/A,N/A
gene:SPON2,Gene,SPON2,N/A,N/A
gene:SPOP,Gene,SPOP,N/A,N/A
gene:SPOPL,Gene,SPOPL,N/A,0.996121
gene:SPP1,Gene,SPP1,N/A,N/A
gene:SPP2,Gene,SPP2,N/A,N/A
gene:SPPL2A,Gene,SPPL2A,N/A,N/A
gene:SPPL2B,Gene,SPPL2B,N/A,0.995678
gene:SPPL2C,Gene,SPPL2C,N/A,N/A
gene:SPPL3,Gene,SPPL3,N/A,N/A
gene:SPR,Gene,SPR,N/A,N/A
gene:SPRED1,Gene,SPRED1,N/A,N/A
gene:SPRED2,Gene,SPRED2,N/A,N/A
gene:SPRED3,Gene,SPRED3,N/A,N/A
gene:SPRN,Gene,SPRN,N/A,N/A
gene:SPRR1A,Gene,SPRR1A,N/A,N/A
gene:SPRR1B,Gene,SPRR1B,N/A,N/A
gene:SPRR2A,Gene,SPRR2A,N/A,N/A
gene:SPRR2B,Gene,SPRR2B,N/A,N/A
gene:SPRR2D,Gene,SPRR2D,N/A,N/A
gene:SPRR2E,Gene,SPRR2E,N/A,N/A
gene:SPRR2F,Gene,SPRR2F,N/A,N/A
gene:SPRR2G,Gene,SPRR2G,N/A,N/A
gene:SPRR3,Gene,SPRR3,N/A,N/A
gene:SPRR4,Gene,SPRR4,N/A,N/A
gene:SPRTN,Gene,SPRTN,0.588268,0.588683
gene:SPRY1,Gene,SPRY1,N/A,N/A
gene:SPRY2,Gene,SPRY2,N/A,N/A
gene:SPRY3,Gene,SPRY3,N/A,N/A
gene:SPRY4,Gene,SPRY4,N/A,N/A
gene:SPRYD3,Gene,SPRYD3,N/A,N/A
gene:SPRYD4,Gene,SPRYD4,N/A,N/A
gene:SPRYD7,Gene,SPRYD7,N/A,N/A
gene:SPSB1,Gene,SPSB1,N/A,N/A
gene:SPSB2,Gene,SPSB2,N/A,N/A
gene:SPSB3,Gene,SPSB3,N/A,N/A
gene:SPSB4,Gene,SPSB4,N/A,N/A
gene:SPTA1,Gene,SPTA1,0.32834,0.115643
gene:SPTAN1,Gene,SPTAN1,0.731188,0.795478
gene:SPTB,Gene,SPTB,N/A,0.994532
gene:SPTBN1,Gene,SPTBN1,0.722107,0.771806
gene:SPTBN2,Gene,SPTBN2,0.634089,0.688089
gene:SPTBN4,Gene,SPTBN4,N/A,0.995529
gene:SPTBN5,Gene,SPTBN5,N/A,N/A
gene:SPTLC1,Gene,SPTLC1,0.852259,0.99998
gene:SPTLC2,Gene,SPTLC2,N/A,0.995211
gene:SPTLC3,Gene,SPTLC3,N/A,0.995587
gene:SPTSSA,Gene,SPTSSA,N/A,N/A
gene:SPTSSB,Gene,SPTSSB,N/A,N/A
gene:SPTY2D1,Gene,SPTY2D1,N/A,0.994903
gene:SPTY2D1-AS1,Gene,SPTY2D1-AS1,N/A,N/A
gene:SPZ1,Gene,SPZ1,0.0385461,0.0256333
gene:SQLE,Gene,SQLE,N/A,N/A
gene:SQRDL,Gene,SQRDL,N/A,N/A
gene:SQSTM1,Gene,SQSTM1,N/A,N/A
gene:SRA1,Gene,SRA1,N/A,N/A
gene:SRBD1,Gene,SRBD1,N/A,N/A
gene:SRC,Gene,SRC,N/A,N/A
gene:SRCAP,Gene,SRCAP,0.882767,0.909814
gene:SRCIN1,Gene,SRCIN1,N/A,0.995753
gene:SRCRB4D,Gene,SRCRB4D,N/A,N/A
gene:SRD5A1,Gene,SRD5A1,N/A,N/A
gene:SRD5A2,Gene,SRD5A2,N/A,N/A
gene:SRD5A3,Gene,SRD5A3,N/A,N/A
gene:SREBF1,Gene,SREBF1,N/A,0.995159
gene:SREBF2,Gene,SREBF2,0.129369,0.159817
gene:SREK1,Gene,SREK1,0.0907645,0.0474503
gene:SREK1IP1,Gene,SREK1IP1,N/A,N/A
gene:SRF,Gene,SRF,N/A,N/A
gene:SRFBP1,Gene,SRFBP1,N/A,N/A
gene:SRGAP1,Gene,SRGAP1,0.799479,0.852616
gene:SRGAP2,Gene,SRGAP2,N/A,0.994968
gene:SRGAP2B,Gene,SRGAP2B,N/A,N/A
gene:SRGAP3,Gene,SRGAP3,0.981685,0.987161
gene:SRGN,Gene,SRGN,N/A,N/A
gene:SRI,Gene,SRI,N/A,N/A
gene:SRL,Gene,SRL,N/A,0.995136
gene:SRM,Gene,SRM,N/A,N/A
gene:SRMS,Gene,SRMS,N/A,0.994367
gene:SRP14,Gene,SRP14,N/A,N/A
gene:SRP14-AS1,Gene,SRP14-AS1,N/A,N/A
gene:SRP19,Gene,SRP19,N/A,N/A
gene:SRP54,Gene,SRP54,N/A,N/A
gene:SRP68,Gene,SRP68,N/A,0.98042
gene:SRP68P3,Gene,SRP68P3,N/A,N/A
gene:SRP72,Gene,SRP72,0.326465,0.354525
gene:SRP9,Gene,SRP9,N/A,N/A
gene:SRPK1,Gene,SRPK1,N/A,0.995124
gene:SRPK2,Gene,SRPK2,N/A,N/A
gene:SRPK3,Gene,SRPK3,N/A,N/A
gene:SRPR,Gene,SRPR,N/A,N/A
gene:SRPRB,Gene,SRPRB,N/A,N/A
gene:SRPX,Gene,SRPX,0.298853,0.289091
gene:SRPX2,Gene,SRPX2,N/A,N/A
gene:SRR,Gene,SRR,N/A,N/A
gene:SRRD,Gene,SRRD,N/A,N/A
gene:SRRM1,Gene,SRRM1,N/A,0.995945
gene:SRRM2,Gene,SRRM2,0.446467,0.477332
gene:SRRM2-AS1,Gene,SRRM2-AS1,N/A,N/A
gene:SRRM3,Gene,SRRM3,N/A,N/A
gene:SRRM4,Gene,SRRM4,0.194087,0.197672
gene:SRRM5,Gene,SRRM5,N/A,N/A
gene:SRRT,Gene,SRRT,N/A,0.995513
gene:SRSF1,Gene,SRSF1,N/A,N/A
gene:SRSF10,Gene,SRSF10,N/A,N/A
gene:SRSF11,Gene,SRSF11,N/A,N/A
gene:SRSF12,Gene,SRSF12,N/A,N/A
gene:SRSF2,Gene,SRSF2,N/A,N/A
gene:SRSF3,Gene,SRSF3,N/A,N/A
gene:SRSF4,Gene,SRSF4,N/A,N/A
gene:SRSF5,Gene,SRSF5,N/A,N/A
gene:SRSF6,Gene,SRSF6,N/A,0.995643
gene:SRSF7,Gene,SRSF7,0.0812691,0.0502587
gene:SRSF8,Gene,SRSF8,N/A,N/A
gene:SRSF9,Gene,SRSF9,N/A,N/A
gene:SRXN1,Gene,SRXN1,N/A,N/A
gene:SRY,Gene,SRY,N/A,N/A
gene:SS18,Gene,SS18,N/A,N/A
gene:SS18L1,Gene,SS18L1,N/A,N/A
gene:SS18L2,Gene,SS18L2,N/A,N/A
gene:SSB,Gene,SSB,N/A,N/A
gene:SSBP1,Gene,SSBP1,N/A,N/A
gene:SSBP2,Gene,SSBP2,N/A,N/A
gene:SSBP3,Gene,SSBP3,0.165789,0.125937
gene:SSBP4,Gene,SSBP4,N/A,N/A
gene:SSC5D,Gene,SSC5D,N/A,0.995733
gene:SSFA2,Gene,SSFA2,0.19615,0.158495
gene:SSH1,Gene,SSH1,0.103182,0.0600423
gene:SSH2,Gene,SSH2,0.0371426,0.0101115
gene:SSH3,Gene,SSH3,N/A,N/A
gene:SSMEM1,Gene,SSMEM1,N/A,N/A
gene:SSNA1,Gene,SSNA1,N/A,N/A
gene:SSPN,Gene,SSPN,N/A,N/A
gene:SSPO,Gene,SSPO,0.908614,0.931222
gene:SSR1,Gene,SSR1,N/A,N/A
gene:SSR2,Gene,SSR2,N/A,N/A
gene:SSR3,Gene,SSR3,N/A,N/A
gene:SSR4,Gene,SSR4,N/A,N/A
gene:SSRP1,Gene,SSRP1,N/A,0.995732
gene:SSSCA1,Gene,SSSCA1,N/A,N/A
gene:SST,Gene,SST,N/A,N/A
gene:SSTR1,Gene,SSTR1,N/A,0.995839
gene:SSTR2,Gene,SSTR2,N/A,N/A
gene:SSTR3,Gene,SSTR3,N/A,N/A
gene:SSTR4,Gene,SSTR4,N/A,0.995384
gene:SSTR5,Gene,SSTR5,N/A,N/A
gene:SSTR5-AS1,Gene,SSTR5-AS1,N/A,N/A
gene:SSU72,Gene,SSU72,N/A,N/A
gene:SSUH2,Gene,SSUH2,N/A,N/A
gene:SSX1,Gene,SSX1,N/A,N/A
gene:SSX2IP,Gene,SSX2IP,N/A,N/A
gene:SSX3,Gene,SSX3,N/A,N/A
gene:SSX4,Gene,SSX4,N/A,N/A
gene:SSX4B,Gene,SSX4B,N/A,N/A
gene:SSX5,Gene,SSX5,N/A,N/A
gene:SSX6,Gene,SSX6,N/A,N/A
gene:SSX7,Gene,SSX7,N/A,N/A
gene:SSX9,Gene,SSX9,N/A,N/A
gene:ST13,Gene,ST13,N/A,N/A
gene:ST14,Gene,ST14,N/A,0.993554
gene:ST18,Gene,ST18,0.284774,0.283782
gene:ST20,Gene,ST20,N/A,N/A
gene:ST20-MTHFS,Gene,ST20-MTHFS,N/A,N/A
gene:ST3GAL1,Gene,ST3GAL1,N/A,N/A
gene:ST3GAL2,Gene,ST3GAL2,N/A,N/A
gene:ST3GAL3,Gene,ST3GAL3,N/A,N/A
gene:ST3GAL4,Gene,ST3GAL4,N/A,N/A
gene:ST3GAL5,Gene,ST3GAL5,N/A,N/A
gene:ST3GAL6,Gene,ST3GAL6,N/A,0.995706
gene:ST5,Gene,ST5,0.119002,0.0699982
gene:ST6GAL1,Gene,ST6GAL1,N/A,N/A
gene:ST6GAL2,Gene,ST6GAL2,N/A,0.995012
gene:ST6GALNAC1,Gene,ST6GALNAC1,N/A,N/A
gene:ST6GALNAC2,Gene,ST6GALNAC2,N/A,N/A
gene:ST6GALNAC3,Gene,ST6GALNAC3,0.365386,0.390401
gene:ST6GALNAC4,Gene,ST6GALNAC4,N/A,N/A
gene:ST6GALNAC5,Gene,ST6GALNAC5,N/A,N/A
gene:ST6GALNAC6,Gene,ST6GALNAC6,N/A,N/A
gene:ST7,Gene,ST7,N/A,N/A
gene:ST7-OT4,Gene,ST7-OT4,N/A,N/A
gene:ST7L,Gene,ST7L,N/A,N/A
gene:ST8SIA1,Gene,ST8SIA1,N/A,0.995062
gene:ST8SIA2,Gene,ST8SIA2,N/A,N/A
gene:ST8SIA3,Gene,ST8SIA3,N/A,N/A
gene:ST8SIA4,Gene,ST8SIA4,N/A,0.995039
gene:ST8SIA5,Gene,ST8SIA5,6.46759e-09,0.994149
gene:ST8SIA6,Gene,ST8SIA6,N/A,0.994972
gene:STAB1,Gene,STAB1,N/A,0.641163
gene:STAB2,Gene,STAB2,N/A,0.995248
gene:STAC,Gene,STAC,N/A,N/A
gene:STAC2,Gene,STAC2,N/A,N/A
gene:STAC3,Gene,STAC3,N/A,N/A
gene:STAG1,Gene,STAG1,0.52122,0.562796
gene:STAG2,Gene,STAG2,N/A,0.995624
gene:STAG3,Gene,STAG3,0.520448,0.588404
gene:STAG3L1,Gene,STAG3L1,N/A,N/A
gene:STAG3L2,Gene,STAG3L2,N/A,N/A
gene:STAG3L3,Gene,STAG3L3,N/A,N/A
gene:STAG3L4,Gene,STAG3L4,N/A,N/A
gene:STAM,Gene,STAM,N/A,N/A
gene:STAM2,Gene,STAM2,N/A,N/A
gene:STAMBP,Gene,STAMBP,N/A,N/A
gene:STAMBPL1,Gene,STAMBPL1,N/A,N/A
gene:STAP1,Gene,STAP1,N/A,N/A
gene:STAP2,Gene,STAP2,N/A,N/A
