"","gene","exp_hr_coef","hr_pval"
"3839","DSPP",0.374599583551145,0.400978307938906
"3840","STPG2",5854748.37825666,0.995230791959801
"3841","AFF4",0.202831962560753,0.186008427181438
"3842","TCERG1",1406515.98105825,0.995910625225334
"3843","NSD1",0.3979808147537,0.413194193384132
"3844","FAM153A",5750995.15176756,0.994277008593375
"3845","TBC1D9B",17752210.0002289,0.995164745005505
"3846","PCSK1",3450138.03644822,0.995625116600735
"3847","TTBK1",NA,NA
"3848","ESRP1",1961928.60532216,0.995365687821182
"3849","PNPLA7",0.746270084048804,0.803048888401396
"3850","GUCY2F",5874334.10278067,0.996002585757601
"3851","MAGEA12",1664206.06042238,0.995581114485666
"3852","PDZD4",0.908541390570851,0.936463808941502
"3853","DGKK",0.441201762958653,0.47653053709486
"3854","SLK",686789.082639597,0.994565588817971
"3855","SLC18A2",NA,NA
"3856","INPP5F",0.819486091102674,0.864844476316905
"3857","RET",0.258787330063158,0.248757833596307
"3858","PANK1",0.0977231923179281,0.0681765859461732
"3859","PPFIBP1",NA,NA
"3860","CPNE8",0.349196921221297,0.408225715914999
"3861","KRT75",0.354272660584728,0.390892044078227
"3862","CAPS2",0.0416120433925347,0.0292424493290026
"3863","ELK3",0.340696308820142,0.397588735871091
"3864","APAF1",0.564707851413465,0.618790947860005
"3865","SPG11",0.400616260799929,0.316731243634169
"3866","SLC27A2",2642811.89475255,0.996099189234514
"3867","CSPG4",1034599.75332216,0.995070688063759
"3868","NOMO1",6161087.83504771,0.993734537660607
"3869","IRX6",1086656.73367169,0.995053068086761
"3870","ACACA",12024284.4370336,0.9954832778874
"3871","DBF4B",2184684.88626465,0.994849535372385
"3872","IGF2BP1",0.481546101956705,0.544135424080186
"3873","SPAG9",NA,NA
"3874","MRC2",0.0760400366429934,0.00926960702345751
"3875","ABCA10",0.507351701444279,0.543792934238892
"3876","ZNF585A",0.43177387107247,0.356259680208009
"3877","CEACAM20",NA,NA
"3878","SYT5",698456.993783425,0.995214149237254
"3879","SLC27A5",2792488.54411627,0.995473408942197
"3880","KIAA1324",1291888.86662403,0.994146952306707
"3881","RBM15",7103336.0140302,0.995185500052117
"3882","MAGI3",1054433.06994755,0.995063808170429
"3883","PRDM2",0.560448555784658,0.615205455540491
"3884","RHBG",NA,NA
"3885","CADM3",2223626.14666128,0.99484175573678
"3886","RAB3GAP2",0.139806320828572,0.124366120996328
"3887","CNKSR1",0.117142308208619,0.064367231727535
"3888","GRIK3",0.383676065389142,0.307179717988783
"3889","ZNF326",2318218.92155507,0.994844041711681
"3890","PLAGL2",0.098086131597829,0.0684788070015231
"3891","DYRK1A",1.6768822450692,0.667856367476425
"3892","SCG2",0.0851512730149843,0.0417122205709774
"3893","SP140",0.388463664667184,0.432146802146875
"3894","DYSF",0.611108427114235,0.560134784784708
"3895","LMOD3",NA,NA
"3896","MAB21L2",0.275472053617931,0.271058339461725
"3897","TXK",0.239857029546482,0.328410055092143
"3898","SCFD2",1717753.12689132,0.995365113403121
"3899","UGT2A3",NA,NA
"3900","BMP3",520519.0724016,0.994677672556367
"3901","PSD2",15578978.4619055,0.993561872796432
"3902","CPEB4",2194674.01796587,0.994844029681261
"3903","SLC9A3",6276166.86477093,0.995281857382383
"3904","PHACTR1",0.0541568781175439,0.0162418212287596
"3905","ZFP57",406777.182266225,0.995413563674537
"3906","C6orf222",781492.071399776,0.994509930167214
"3907","GPR115",NA,NA
"3908","IMPG1",1340566.89328851,0.994980819006788
"3909","WASL",0.474326056916806,0.536026295679983
"3910","FSCN3",525568.628115632,0.996045354438078
"3911","OR9A4",0.469195601145242,0.512263701748556
"3912","ZNF733P",2430587.90242408,0.994574058745371
"3913","ARHGEF10",0.0665660228456458,0.00319624670973503
"3914","NOL8",0.758852516525927,0.818832595734919
"3915","PTCHD1",0.350367662127377,0.352898332471644
"3916","SRPX",0.298852702777672,0.289090673252563
"3917","UPF2",NA,NA
"3918","ZSWIM8",0.187232486043334,0.188409264118013
"3919","MEX3B",175660.466135574,0.994893325794776
"3920","PRMT7",0.530036344719945,0.600584681806234
"3921","KDM5B",0.105683222630602,0.0489184507787714
"3922","DNMT3B",7495051.19039556,0.993727655382094
"3923","MORC3",NA,NA
"3924","FSTL4",0.204710398055228,0.21384058746343
"3925","FBXO10",1206628.56179742,0.995016459918779
"3926","EDRF1",NA,NA
"3927","ERBB3",1535606.02440138,0.995246868141912
"3928","ALDH1A3",0.256651637443595,0.24684145761345
"3929","NF2",839815.238205815,0.994479689225658
"3930","C3orf17",1246348.75882382,0.994316887768482
"3931","SLC22A3",3402258.89410545,0.99575309123839
"3932","NCOA2",815948.45877213,0.995621491253067
"3933","CAPN5",9180907.83374854,0.993684314524461
"3934","ST5",0.119001541016633,0.0699982024292866
"3935","KRT31",0.0471050398856218,0.0168056316083046
"3936","TTYH1",27294.7210546852,0.996684271154485
"3937","COBLL1",3270974.30200366,0.996042958983835
"3938","STRIP2",1723322.23800248,0.994965357577709
"3939","SHOX",0.117287895604739,0.0684976311277478
"3940","SPAG6",0.116223137257637,0.140229846384158
"3941","LDB3",1809972.37269695,0.994892771493988
"3942","MMP3",0.115906706382936,0.0629064990182796
"3943","CCDC73",0.257713076969737,0.237961517724316
"3944","OR4C13",1.28629451502053,0.843344811947209
"3945","MAP3K11",1946233.58730794,0.995577438881985
"3946","E2F7",1309927.20379515,0.994300626960463
"3947","RLTPR",0.518723423197527,0.585971942526029
"3948","TYK2",208564.379660853,0.996107128196304
"3949","CSDE1",0.311118776964385,0.360290284219114
"3950","SMG5",1405929.6282313,0.994963859308727
"3951","ADNP",581462.661250915,0.995281736122664
"3952","LIPI",0.115854028626552,0.0750920965071786
"3953","FASTKD3",9111764.47483288,0.995563032181619
"3954","STAU2",NA,NA
"3955","TMOD1",11742496.8973062,0.995744911324142
"3956","SAGE1",1.53280277269433,0.703317391207479
"3957","ARID5B",2674683.87595914,0.994289905443158
"3958","OPN4",NA,NA
"3959","FOXRED1",4838760.83899688,0.995662535556729
"3960","SF3B2",21495040.5071927,0.9950421138072
"3961","GRM5",10330446.308499,0.995455078353811
"3962","TROAP",894875.902542865,0.995824052459099
"3963","ESPL1",0.228371068321937,0.220745708886274
"3964","ZBTB39",1186983.68395116,0.995694214832256
"3965","AGAP2",2817813.77445877,0.994488068851672
"3966","TUBGCP3",0.0823186774169068,0.0866146063788944
"3967","MAP2K1",9150372.78320831,0.995827318098337
"3968","SLX4",0.549520454322981,0.608606940186066
"3969","PHKB",13382109.9551988,0.995610053886442
"3970","MARCH10",0.113107437847462,0.0112116642694665
"3971","RGS9",0.334302222175618,0.340245795219959
"3972","SLC16A6",1413333.85888498,0.994962732343458
"3973","C17orf74",1004903.06180645,0.995845070786776
"3974","EVPL",0.373062693537719,0.399903200437351
"3975","FBL",0.136309999744354,0.0990397446687711
"3976","ZNF283",6831919.47874565,0.995641019061395
"3977","ERCC2",NA,NA
"3978","LENG8",0.519828245650766,0.576550270352397
"3979","OVGP1",380459.321532134,0.995911168118009
"3980","OR6N2",0.501838534329868,0.567731811123802
"3981","ATP1A2",1340369.14514366,0.995830523016082
"3982","RNASEL",0.137700911067974,0.0908464803148684
"3983","TNNT2",1216451.80484711,0.995573755077563
"3984","TGFB2",NA,NA
"3985","ACTA1",2362668.63774199,0.99485691811502
"3986","MTR",17259313.4507751,0.99561122295557
"3987","EXTL1",1267337.09476794,0.994999187163562
"3988","MERTK",NA,NA
"3989","VIT",0.493609154275352,0.546470721863306
"3990","KALRN",1.45524797486189,0.740586491658809
"3991","PEX5L",NA,NA
"3992","KLHL6",4542990.49502026,0.995965646036755
"3993","NGLY1",488430.727071853,0.995833029490514
"3994","GOLGA4",0.299940226143505,0.344469545433384
"3995","KLHDC8B",0.0453942052608051,0.0340382674434583
"3996","SORBS2",1555538.19694707,0.9954290969185
"3997","ZFP42",0.152402683897771,0.197053605273211
"3998","PDS5A",0.495510474167725,0.541821011482762
"3999","POLR2B",1195777.97303915,0.995019397403756
"4000","YTHDC1",9007492.34794348,0.99330933123247
"4001","UGT2B11",6076075.37377214,0.995873925996361
"4002","ATOH1",1005451.77008923,0.995080927041329
"4003","PCDHGB4",0.32184739741358,0.333651386932433
"4004","RICTOR",3584046.74995438,0.995398483339507
"4005","C6orf118",0.203979056054231,0.211664149328715
"4006","GRM4",0.060826841647019,0.00466562859064666
"4007","PACSIN1",2429604.10625345,0.994101766598826
"4008","MMS22L",1617735.1529746,0.994923558271376
"4009","PNPLA8",0.581923858330688,0.670614363721774
"4010","CPA1",NA,NA
"4011","GRHL2",498144.828769032,0.995337346818995
"4012","BLK",NA,NA
"4013","IKBKB",919211.650200973,0.994442576007577
"4014","EPB41L4B",1123472.89922392,0.994360794349606
"4015","DBH",8590559.10119552,0.99523799794566
"4016","CNTNAP3B",NA,NA
"4017","CASK",NA,NA
"4018","DLG5",NA,NA
"4019","SOX5",4851619.52753158,0.995119005555617
"4020","ARHGEF7",1200897.52454977,0.995577792652207
"4021","TDRD3",2.88397310998249e-08,0.992853064795065
"4022","UGGT2",0.304891403387278,0.131063119869188
"4023","PRKD1",0.943329105521304,0.961390284093677
"4024","NDE1",9.38113190159941e-08,0.994647732851939
"4025","CDH1",0.580739111729767,0.652406396848564
"4026","RNF112",738058.129156366,0.995660580365531
"4027","KSR1",0.243651389834492,0.331802985572887
"4028","KRT34",NA,NA
"4029","LRRC37A2",3856152.76021433,0.9957198316249
"4030","PELP1",0.248545100032811,0.190854284907192
"4031","TTYH2",2158284.29382589,0.99553544867664
"4032","SEC14L1",439317.150763571,0.99586565060698
"4033","CTDP1",0.536084800826075,0.605991968866101
"4034","ABCA7",4182571.98292625,0.994494250189821
"4035","ANKRD24",0.0213823993969638,0.00863966526831494
"4036","AP2A1",24291286.4607181,0.993369854811075
"4037","ZNF615",0.217519411298786,0.194429996571274
"4038","ZIK1",8279126.22381974,0.99583907820082
"4039","FCRL4",607260.785026067,0.995264669101697
"4040","MAN1C1",1073738.72236909,0.995057332498868
"4041","CLIP4",1097591.34660568,0.995871858901346
"4042","HEG1",0.318980593677578,0.320663430126241
"4043","MFI2",4670642.12243529,0.99567753212478
"4044","MLH1",3365344.4596513,0.996000171569627
"4045","ADAD1",1252993.83340857,0.995002936983472
"4046","NFXL1",2067597.15452517,0.994147039224956
"4047","AASDH",0.508259145185423,0.595214336435634
"4048","JAKMIP1",0.365548511515651,0.389549268381775
"4049","CPZ",3490676.72889422,0.994870998446717
"4050","SEMA6A",1154297.25523648,0.99431942177099
"4051","SLC6A3",2292717.51337656,0.995865749738916
"4052","IRX1",7419033.34218082,0.995184594237498
"4053","SYCP2L",0.313004400905963,0.312504342635044
"4054","ZNF318",12894829.1310826,0.995746727473325
"4055","DPY19L2P2",0.125780872787379,0.0350706112060229
"4056","KRBA1",2.74874324184451e-08,0.99285301443529
"4057","GRB10",313358.575513074,0.995973816868943
"4058","IL1RAPL1",1956062.66130752,0.995719820705548
"4059","ATP7A",0.190131752553228,0.156989984738848
"4060","PARPBP",0.105774625846009,0.056181867437558
"4061","SMAD4",0.440801993864366,0.247274143372026
"4062","TTLL9",6830583.89594314,0.994960648960895
"4063","STAT1",0.458260809284032,0.517480404998915
"4064","EGF",2516963.82572369,0.994796066832578
"4065","CCSER1",0.8818875202077,0.999985314718642
"4066","TAF3",970461.299074949,0.9950938697137
"4067","WAPAL",0.150393992130741,0.137650054244415
"4068","OR4C3",784003.287052131,0.995171627569541
"4069","SBF2",0.124313534198209,0.152046278437895
"4070","CAND1",0.319532186897595,0.344279283896233
"4071","C1R",NA,NA
"4072","NKX2.1",505268.525291948,0.995332758669061
"4073","ATP8B3",0.232401856956963,0.110118189276967
"4074","ZNF836",0.517092778436726,0.584850846821084
"4075","AKNAD1",1218353.47003199,0.995787512926333
"4076","KIFAP3",0.0490644436109109,0.0387534716730661
"4077","LMOD1",NA,NA
"4078","SLC17A9",4138792.77096752,0.994349254008081
"4079","IFIH1",0.912250746250647,0.937431491199204
"4080","XRCC5",3506192.57142495,0.993931795093951
"4081","NAT10",0.0603317544357844,0.0548167714129568
"4082","NUP107",337246.848109056,0.995950118970161
"4083","SLC26A11",1464161.73005623,0.996352668516248
"4084","CTC1",0.53942440583835,0.598671680328425
"4085","ADAM30",1880422.2825479,0.994883638220605
"4086","COG2",5.33627431178914e-08,0.994095205594284
"4087","NFRKB",0.0199026023554263,0.00749140354429956
"4088","ANO5",0.382377224647736,0.426337596792917
"4089","TRIM3",2665754.58641687,0.993862175559019
"4090","COX10",3287094.9394591,0.995502807534166
"4091","C19orf44",NA,NA
"4092","MTOR",9745786.00864029,0.995311836232325
"4093","ZSCAN20",0.965553578100929,0.976150324737899
"4094","EPHA10",5892177.42092258,0.993796520227106
"4095","TIMP3",4143000.13745107,0.995347502062817
"4096","PRKD3",1290954.7744924,0.99499333513475
"4097","HTR3A",4982343.11268711,0.99530785527608
"4098","ZAP70",0.541718959574974,0.611413783828323
"4099","RNF8",0.29492029243609,0.337472401134722
"4100","PEX6",1099974.28665115,0.995048733343384
"4101","ADAM7",0.638848684206888,0.709878045119361
"4102","CDYL2",1244914.87849866,0.995005286222167
"4103","ZNF653",1241879.13958131,0.99578193165875
"4104","SLC17A7",NA,NA
"4105","PAFAH2",492610.444248355,0.994591961770264
"4106","SRSF6",7794894.97285086,0.995643395513144
"4107","ECEL1",NA,NA
"4108","ANKRD20A8P",1885298.31898273,0.994872556846996
"4109","P2RY13",486573.864170835,0.995833959263902
"4110","GLRA3",0.150361909194986,0.137303625591093
"4111","MUM1L1",456315.630650536,0.996519338857646
"4112","EXOC3L4",3076740.79545566,0.994454867072614
"4113","INF2",1256155.59146996,0.995028395543294
"4114","NOP9",0.0493141125194966,0.0189730311259716
"4115","ABCG8",4663794.47803311,0.995924513632984
"4116","PPIL4",NA,NA
"4117","ZMYM3",0.17531433727644,0.15028249648368
"4118","SMC3",0.0885098338679483,0.0577732887800966
"4119","SREBF2",0.129368564698187,0.15981715002988
"4120","OR2Y1",3104857.34697186,0.995478621856073
"4121","CCDC170",0.0800008022590053,0.0478522922922575
"4122","TGFBR1",1615991.03420328,0.995638446925356
"4123","MFRP",1204305.05139138,0.995016950629162
"4124","G2E3",486747.066346101,0.995833935694936
"4125","TCF12",0.190911862151546,0.193968554409936
"4126","IL16",3692359.01902577,0.995518769787788
"4127","BCAM",0.60477642078148,0.667770047916207
"4128","ZNF586",4570505.83219103,0.995462369793186
"4129","SLC45A3",0.0871955870451928,0.0562728006906106
"4130","SLC45A1",0.718602345874498,0.777962389222921
"4131","ABCC5",0.643779581571621,0.715332508240342
"4132","ZNF790",924574.191355765,0.995111122794933
"4133","ANKRD36C",0.182845856450388,0.242552541744259
"4134","ZNF518B",3304201.15165331,0.995675565267589
"4135","EXOC1",300651.924238776,0.995530705940068
"4136","ZSCAN29",0.151862686656625,0.0565360894812708
"4137","CYP4F2",1282574.13065233,0.994994908690375
"4138","SF3B1",506422.200501914,0.995343137022662
"4139","ABCG4",436052.500567821,0.995867967173708
"4140","ARAF",4826407.93863815,0.993567651274321
"4141","PRKCSH",0.890702856113595,0.921174962220756
"4142","SGSM1",0.35346062953934,0.373781122136913
"4143","ABLIM3",NA,NA
"4144","IQCE",2969078.43216503,0.995454568315531
"4145","KIF4A",0.451016572695214,0.483508989527672
"4146","VWCE",NA,NA
"4147","KIFC3",5403296.30157629,0.99579923729827
"4148","ABCA4",0.495247803190728,0.410272216215634
"4149","ELN",229680.606799078,0.99490955094509
"4150","GTF2IRD1",1.52067788350497,0.719764044162788
"4151","AKAP4",0.155731890795679,0.144910708255226
"4152","ABCG2",3463083.89833942,0.995897047750344
"4153","BRD8",1.59523279105638,0.689907847940473
"4154","DNAI1",1132497.77843035,0.995038406290443
"4155","PAPLN",7593466.74501096,0.995682118678417
"4156","PADI3",NA,NA
"4157","DISP1",0.208522816084922,0.0790575872376969
"4158","SLC32A1",NA,NA
"4159","PRKCD",3780892.99299029,0.995148520783444
"4160","GABRA1",0.496234066939486,0.549934189621923
"4161","MYCT1",0.0391747673114278,0.0266119999019452
"4162","RUNX2",NA,NA
"4163","CNKSR2",0.17135561657303,0.166002664910785
"4164","P2RY4",0.214853072851642,0.291107114267961
"4165","ZNF470",1462395.06118976,0.994951110221663
"4166","NFIB",1832356.50526236,0.994881230859232
"4167","SIPA1L1",5352492.0967829,0.994238862632898
"4168","ZNF45",0.178261418651911,0.17580236333192
"4169","TMC4",256394.807287279,0.994862975360304
"4170","SLC9C2",0.421610636392251,0.452766819286999
"4171","SEC63",0.599957089069755,0.671090717691135
"4172","TRIM55",0.32402785644045,0.328889202218025
"4173","ST14",6177794.07443463,0.993554285442823
"4174","DTX4",4522109.14133115,0.995326693559573
"4175","MIS18BP1",0.0348205852341351,0.0214233477544767
"4176","LLGL2",1618977.01800681,0.996232182918172
"4177","CCDC57",0.638845948829719,0.725212312309792
"4178","PPP4R1",1811905.1105049,0.994889967292097
"4179","DENND2C",0.38906208403249,0.313512190312428
"4180","SLC23A2",9757392.52357166,0.994184050671095
"4181","PRDM5",1463072.57100544,0.995198464400813
"4182","GPR124",NA,NA
"4183","APBB1IP",632157.527677318,0.995759784688032
"4184","KLC2",8248971.37286553,0.995363353687111
"4185","RP11.556N21.1",0.187131623145456,0.16505181891811
"4186","OTOP3",603607.703248854,0.995266368418108
"4187","SGSM3",6.47480252568134e-09,0.99361663330375
"4188","FETUB",NA,NA
"4189","RBMS3",1.10899768304196e-07,0.993233860814975
"4190","ANKRD6",2949781.22289752,0.994202729419694
"4191","MMP21",0.160606610654281,0.120925521273238
"4192","AKAP8",0.146516457088311,0.0966037003406366
"4193","RCN3",4818600.04287592,0.993949632029015
"4194","ANGPTL1",0.0434294037416677,0.014081472294384
"4195","TESK2",0.0640025832714662,0.0593580179071363
"4196","GPR37",0.318202241386487,0.344976954515187
"4197","STK3",0.467415100450709,0.528037582718738
"4198","KCNQ1",3296033.38910072,0.995055560733148
"4199","SLC12A4",0.362937794814272,0.401081318183062
"4200","ZFP82",NA,NA
"4201","PDE1A",0.0677176413344194,0.0354843508105022
"4202","XK",0.551662089717525,0.683070643800307
"4203","RFX7",0.239775241405041,0.110775923955115
"4204","TMC6",825056.092309272,0.996294684311713
"4205","PIAS4",0.285416489065463,0.298438414908033
"4206","CR2",0.250156709107829,0.341092395090784
"4207","RASGRF1",0.310977218834557,0.309468269029878
"4208","MYO19",2094273.28473033,0.995563621351246
"4209","ILF3",2213698.87138073,0.994837179493807
"4210","LDLR",0.152509712698684,0.0562125501464611
"4211","MECOM",0.20584162704117,0.190712095761833
"4212","LIMCH1",2943115.64713537,0.994471593324521
"4213","FTMT",1585085.24913198,0.996334759202222
"4214","FCHSD1",3053447.51532745,0.994848205412252
"4215","DCAF13",740418.714818871,0.995191456490905
"4216","ZNF618",13995095.3021126,0.995724078806341
"4217","EPB42",0.141287856454356,0.0663118008019858
"4218","RRNAD1",NA,NA
"4219","REV1",1873703.26618528,0.994882013640273
